Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-01-23T06:30:00+01:00;2022-01-23;06:30;11;Île-de-France;;;;;;8451;Consolidé;
2022-01-23T07:00:00+01:00;2022-01-23;07:00;11;Île-de-France;17093;Définitif;;;17093;8501;Consolidé;25594
2022-01-23T07:30:00+01:00;2022-01-23;07:30;11;Île-de-France;;;;;;8643;Consolidé;
2022-12-28T16:00:00+01:00;2022-12-28;16:00;11;Île-de-France;10116;Définitif;;;10116;;Consolidé;
2022-01-23T09:00:00+01:00;2022-01-23;09:00;11;Île-de-France;17644;Définitif;;;17644;9274;Consolidé;26918
2022-12-28T17:00:00+01:00;2022-12-28;17:00;11;Île-de-France;10345;Définitif;;;10345;;Consolidé;
2022-01-23T13:00:00+01:00;2022-01-23;13:00;11;Île-de-France;17922;Définitif;;;17922;11405;Consolidé;29327
2022-01-23T13:30:00+01:00;2022-01-23;13:30;11;Île-de-France;;;;;;11190;Consolidé;
2022-01-23T14:00:00+01:00;2022-01-23;14:00;11;Île-de-France;17355;Définitif;;;17355;10982;Consolidé;28337
2022-12-28T19:30:00+01:00;2022-12-28;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-28T20:00:00+01:00;2022-12-28;20:00;11;Île-de-France;9756;Définitif;;;9756;;Consolidé;
2022-01-23T16:30:00+01:00;2022-01-23;16:30;11;Île-de-France;;;;;;10411;Consolidé;
2022-01-23T18:00:00+01:00;2022-01-23;18:00;11;Île-de-France;17869;Définitif;;;17869;10905;Consolidé;28774
2022-12-29T01:30:00+01:00;2022-12-29;01:30;11;Île-de-France;;;;;;;Consolidé;
2022-01-23T20:00:00+01:00;2022-01-23;20:00;11;Île-de-France;17302;Définitif;;;17302;11594;Consolidé;28896
2022-12-29T04:30:00+01:00;2022-12-29;04:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-29T06:00:00+01:00;2022-12-29;06:00;11;Île-de-France;10716;Définitif;;;10716;;Consolidé;
2022-01-24T03:30:00+01:00;2022-01-24;03:30;11;Île-de-France;;;;;;9062;Consolidé;
2022-12-29T10:30:00+01:00;2022-12-29;10:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-29T11:30:00+01:00;2022-12-29;11:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-29T12:30:00+01:00;2022-12-29;12:30;11;Île-de-France;;;;;;;Consolidé;
2022-01-24T07:00:00+01:00;2022-01-24;07:00;11;Île-de-France;22254;Définitif;;;22254;10778;Consolidé;33032
2022-11-23T21:30:00+01:00;2022-11-23;21:30;11;Île-de-France;;;;;;;Consolidé;
2022-01-24T09:30:00+01:00;2022-01-24;09:30;11;Île-de-France;;;;;;12658;Consolidé;
2022-11-23T22:30:00+01:00;2022-11-23;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-01-24T12:00:00+01:00;2022-01-24;12:00;11;Île-de-France;18369;Définitif;;;18369;12414;Consolidé;30783
2022-01-24T13:00:00+01:00;2022-01-24;13:00;11;Île-de-France;17478;Définitif;;;17478;12233;Consolidé;29711
2022-11-24T06:30:00+01:00;2022-11-24;06:30;11;Île-de-France;;;;;;;Consolidé;
2022-01-10T22:30:00+01:00;2022-01-10;22:30;11;Île-de-France;;;;;;10686;Consolidé;
2022-01-11T00:30:00+01:00;2022-01-11;00:30;11;Île-de-France;;;;;;10000;Consolidé;
2022-12-31T15:00:00+01:00;2022-12-31;15:00;11;Île-de-France;6831;Définitif;;;6831;;Consolidé;
2022-12-31T15:30:00+01:00;2022-12-31;15:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-31T16:00:00+01:00;2022-12-31;16:00;11;Île-de-France;7225;Définitif;;;7225;;Consolidé;
2022-01-11T04:00:00+01:00;2022-01-11;04:00;11;Île-de-France;15752;Définitif;;;15752;8729;Consolidé;24481
2022-12-31T18:00:00+01:00;2022-12-31;18:00;11;Île-de-France;7828;Définitif;;;7828;;Consolidé;
2022-12-31T19:00:00+01:00;2022-12-31;19:00;11;Île-de-France;7683;Définitif;;;7683;;Consolidé;
2022-12-31T19:30:00+01:00;2022-12-31;19:30;11;Île-de-France;;;;;;;Consolidé;
2022-12-31T20:00:00+01:00;2022-12-31;20:00;11;Île-de-France;7330;Définitif;;;7330;;Consolidé;
2022-12-31T20:30:00+01:00;2022-12-31;20:30;11;Île-de-France;;;;;;;Consolidé;
2022-01-11T07:00:00+01:00;2022-01-11;07:00;11;Île-de-France;21105;Définitif;;;21105;10503;Consolidé;31608
2022-12-31T22:30:00+01:00;2022-12-31;22:30;11;Île-de-France;;;;;;;Consolidé;
2022-02-26T06:30:00+01:00;2022-02-26;06:30;11;Île-de-France;;;;;;8412;Consolidé;
2022-02-26T08:00:00+01:00;2022-02-26;08:00;11;Île-de-France;17461;Définitif;;;17461;8893;Consolidé;26354
2022-02-26T10:30:00+01:00;2022-02-26;10:30;11;Île-de-France;;;;;;9670;Consolidé;
2022-01-11T17:00:00+01:00;2022-01-11;17:00;11;Île-de-France;19868;Définitif;;;19868;11893;Consolidé;31761
2022-01-11T18:00:00+01:00;2022-01-11;18:00;11;Île-de-France;20360;Définitif;;;20360;12640;Consolidé;33000
2022-02-26T13:00:00+01:00;2022-02-26;13:00;11;Île-de-France;12642;Définitif;;;12642;9516;Consolidé;22158
2022-01-11T20:00:00+01:00;2022-01-11;20:00;11;Île-de-France;19797;Définitif;;;19797;13120;Consolidé;32917
2022-01-11T22:30:00+01:00;2022-01-11;22:30;11;Île-de-France;;;;;;11320;Consolidé;
2022-01-12T01:30:00+01:00;2022-01-12;01:30;11;Île-de-France;;;;;;9915;Consolidé;
2022-01-12T02:00:00+01:00;2022-01-12;02:00;11;Île-de-France;16094;Définitif;;;16094;9665;Consolidé;25759
2022-02-26T20:00:00+01:00;2022-02-26;20:00;11;Île-de-France;14656;Définitif;;;14656;9774;Consolidé;24430
2022-01-12T02:30:00+01:00;2022-01-12;02:30;11;Île-de-France;;;;;;9609;Consolidé;
2022-01-12T03:30:00+01:00;2022-01-12;03:30;11;Île-de-France;;;;;;9300;Consolidé;
2022-02-26T22:30:00+01:00;2022-02-26;22:30;11;Île-de-France;;;;;;9188;Consolidé;
2022-01-12T04:00:00+01:00;2022-01-12;04:00;11;Île-de-France;17226;Définitif;;;17226;9211;Consolidé;26437
2022-02-27T00:30:00+01:00;2022-02-27;00:30;11;Île-de-France;;;;;;9075;Consolidé;
2022-01-12T05:30:00+01:00;2022-01-12;05:30;11;Île-de-France;;;;;;9589;Consolidé;
2022-02-27T01:00:00+01:00;2022-02-27;01:00;11;Île-de-France;12633;Définitif;;;12633;8697;Consolidé;21330
2022-01-12T06:30:00+01:00;2022-01-12;06:30;11;Île-de-France;;;;;;10489;Consolidé;
2022-01-12T07:00:00+01:00;2022-01-12;07:00;11;Île-de-France;22267;Définitif;;;22267;10953;Consolidé;33220
2022-01-12T07:30:00+01:00;2022-01-12;07:30;11;Île-de-France;;;;;;11621;Consolidé;
2022-01-12T09:00:00+01:00;2022-01-12;09:00;11;Île-de-France;22157;Définitif;;;22157;12725;Consolidé;34882
2022-01-12T09:30:00+01:00;2022-01-12;09:30;11;Île-de-France;;;;;;12843;Consolidé;
2022-02-27T07:00:00+01:00;2022-02-27;07:00;11;Île-de-France;17535;Définitif;;;17535;8321;Consolidé;25856
2022-01-12T12:00:00+01:00;2022-01-12;12:00;11;Île-de-France;20671;Définitif;;;20671;13091;Consolidé;33762
2022-02-27T08:30:00+01:00;2022-02-27;08:30;11;Île-de-France;;;;;;8718;Consolidé;
2022-01-12T14:00:00+01:00;2022-01-12;14:00;11;Île-de-France;19106;Définitif;;;19106;12687;Consolidé;31793
2022-02-27T10:30:00+01:00;2022-02-27;10:30;11;Île-de-France;;;;;;9413;Consolidé;
2022-01-12T15:30:00+01:00;2022-01-12;15:30;11;Île-de-France;;;;;;12100;Consolidé;
2022-01-12T17:00:00+01:00;2022-01-12;17:00;11;Île-de-France;19004;Définitif;;;19004;12129;Consolidé;31133
2022-02-27T13:30:00+01:00;2022-02-27;13:30;11;Île-de-France;;;;;;9135;Consolidé;
2022-01-12T19:00:00+01:00;2022-01-12;19:00;11;Île-de-France;18978;Définitif;;;18978;13038;Consolidé;32016
2022-01-12T21:30:00+01:00;2022-01-12;21:30;11;Île-de-France;;;;;;11469;Consolidé;
2022-01-12T22:30:00+01:00;2022-01-12;22:30;11;Île-de-France;;;;;;11000;Consolidé;
2022-02-27T16:30:00+01:00;2022-02-27;16:30;11;Île-de-France;;;;;;8244;Consolidé;
2022-02-27T18:30:00+01:00;2022-02-27;18:30;11;Île-de-France;;;;;;8854;Consolidé;
2022-02-27T20:00:00+01:00;2022-02-27;20:00;11;Île-de-France;14578;Définitif;;;14578;9925;Consolidé;24503
2022-02-27T23:30:00+01:00;2022-02-27;23:30;11;Île-de-France;;;;;;9519;Consolidé;
2022-02-28T02:00:00+01:00;2022-02-28;02:00;11;Île-de-France;13297;Définitif;;;13297;8404;Consolidé;21701
2022-02-28T02:30:00+01:00;2022-02-28;02:30;11;Île-de-France;;;;;;8348;Consolidé;
2022-01-30T22:00:00+01:00;2022-01-30;22:00;11;Île-de-France;12907;Définitif;;;12907;9410;Consolidé;22317
2022-01-30T22:30:00+01:00;2022-01-30;22:30;11;Île-de-France;;;;;;9409;Consolidé;
2022-02-28T05:30:00+01:00;2022-02-28;05:30;11;Île-de-France;;;;;;8629;Consolidé;
2022-01-30T23:30:00+01:00;2022-01-30;23:30;11;Île-de-France;;;;;;9433;Consolidé;
2022-01-31T00:00:00+01:00;2022-01-31;00:00;11;Île-de-France;11627;Définitif;;;11627;9278;Consolidé;20905
2022-02-28T08:00:00+01:00;2022-02-28;08:00;11;Île-de-France;19557;Définitif;;;19557;10794;Consolidé;30351
2022-01-31T01:00:00+01:00;2022-01-31;01:00;11;Île-de-France;11869;Définitif;;;11869;8684;Consolidé;20553
2022-02-28T10:30:00+01:00;2022-02-28;10:30;11;Île-de-France;;;;;;10960;Consolidé;
2022-02-28T12:30:00+01:00;2022-02-28;12:30;11;Île-de-France;;;;;;10670;Consolidé;
2022-01-31T08:00:00+01:00;2022-01-31;08:00;11;Île-de-France;17210;Définitif;;;17210;10761;Consolidé;27971
2022-01-31T12:00:00+01:00;2022-01-31;12:00;11;Île-de-France;15859;Définitif;;;15859;11182;Consolidé;27041
2022-01-31T15:00:00+01:00;2022-01-31;15:00;11;Île-de-France;15290;Définitif;;;15290;10743;Consolidé;26033
2022-01-31T16:00:00+01:00;2022-01-31;16:00;11;Île-de-France;15719;Définitif;;;15719;10544;Consolidé;26263
2022-01-31T17:00:00+01:00;2022-01-31;17:00;11;Île-de-France;16415;Définitif;;;16415;10719;Consolidé;27134
2022-02-28T23:30:00+01:00;2022-02-28;23:30;11;Île-de-France;;;;;;9543;Consolidé;
2022-01-31T17:30:00+01:00;2022-01-31;17:30;11;Île-de-France;;;;;;10911;Consolidé;
2022-01-31T18:00:00+01:00;2022-01-31;18:00;11;Île-de-France;17159;Définitif;;;17159;11289;Consolidé;28448
2022-01-31T19:00:00+01:00;2022-01-31;19:00;11;Île-de-France;17359;Définitif;;;17359;12143;Consolidé;29502
2022-03-01T01:30:00+01:00;2022-03-01;01:30;11;Île-de-France;;;;;;8514;Consolidé;
2022-03-01T05:30:00+01:00;2022-03-01;05:30;11;Île-de-France;;;;;;8410;Consolidé;
2022-01-31T23:30:00+01:00;2022-01-31;23:30;11;Île-de-France;;;;;;10490;Consolidé;
2022-03-01T08:00:00+01:00;2022-03-01;08:00;11;Île-de-France;17261;Définitif;;;17261;10380;Consolidé;27641
2022-03-01T09:30:00+01:00;2022-03-01;09:30;11;Île-de-France;;;;;;10906;Consolidé;
